TableName,Key,Text
ConspiracyTheory_en,NEWS_TITLE_LV3_007,[Q] Are governments in various countries banning romance content?
ConspiracyTheory_en,NEWS_TITLE_LV3_008,[Q] Are bot confessions becoming popular? Are there no humans involved?
ConspiracyTheory_en,NEWS_TITLE_LV3_009,"[Q] Breaking the fourth wall, fourth-dimensional velocity?"
ConspiracyTheory_en,NEWS_TITLE_LV3_010,[Q] Is the Q-chan religion the fourth largest religion in the world in terms of population?
ConspiracyTheory_en,NEWS_TITLE_LV3_011,"【Q】A ""magic wand"" for those with magical aptitude?"
ConspiracyTheory_en,NEWS_TITLE_LV3_012,[Q] Was the hostile takeover of PixiQ successful?
ConspiracyTheory_en,NEWS_TITLE_LV3_013,【Q】Don't stop the impression!?
ConspiracyTheory_en,NEWS_TITLE_LV3_014,// About debugging features
ConspiracyTheory_en,NEWS_TITLE_LV3_015,[Q] Complete reform of the education system?
ConspiracyTheory_en,NEWS_TITLE_LV3_016,"[Q] Will they ""fall"" in order to punish scalpers?"
ConspiracyTheory_en,NEWS_TITLE_LV3_017,[Q] Will humanoid androids explode when 6G communication begins?
ConspiracyTheory_en,NEWS_TITLE_LV3_018,"[Q] Will the new AI ""Y.I.N"" take over national politics?"
ConspiracyTheory_en,NEWS_TITLE_LV3_019,[Q] Is the practical application of emotional energy conversion imminent?
ConspiracyTheory_en,NEWS_TITLE_LV3_020,[Q] Are you starting VR game therapy?
ConspiracyTheory_en,NEWS_TITLE_LV3_021,[Q] An old man who returned from another world appears?
ConspiracyTheory_en,NEWS_TITLE_LV3_022,"[Q] ""Aaaargh! Our company!"" movement erupts."
ConspiracyTheory_en,NEWS_TITLE_LV3_023,[Q] Radio delusion beautiful girl Q
ConspiracyTheory_en,NEWS_TITLE_LV3_024,[Q] Did an extremist group hack into a major social media server?
ConspiracyTheory_en,NEWS_TITLE_LV3_025,[Q] Manipulating values ​​through meme contamination?
ConspiracyTheory_en,NEWS_TITLE_LV3_026,Error code: SV-OVERFLOW-Q-60
ConspiracyTheory_en,NEWS_TITLE_LV3_027,[Q] Will we expand into the galaxy with a population 10 million times larger?
ConspiracyTheory_en,NEWS_TITLE_LV3_028,[Q] Is the tour of anti-war gatherings by vampire fans making headlines?
ConspiracyTheory_en,NEWS_TITLE_LV3_029,【Q】 Is even heartbreak determined by lineage?
ConspiracyTheory_en,NEWS_TITLE_LV3_030,[Q] Have health benefits been confirmed from moe songs?
ConspiracyTheory_en,NEWS_TITLE_LV3_031,"[Q] Will a reincarnated person appear in a game recreating the ""Sai no Kawara"" myth?"
ConspiracyTheory_en,NEWS_TITLE_LV3_032,[Q] Demon summoning in late-night anime?
ConspiracyTheory_en,NEWS_TITLE_LV3_033,"[Q] A married person smiles and says, ""This is a happy punishment""?"
ConspiracyTheory_en,NEWS_TITLE_LV3_034,"[Q] A philosopher gives a wry smile and says, ""Philosophical zombies and souls are unrelated."""
ConspiracyTheory_en,NEWS_TITLE_LV3_035,[Q] Are night cafes and night schools becoming popular?
ConspiracyTheory_en,NEWS_TITLE_LV3_036,[Q] Is the target of resentment not just the popular kids?
ConspiracyTheory_en,NEWS_TITLE_LV3_037,[Q] The evil god did not descend?
ConspiracyTheory_en,NEWS_TITLE_LV3_038,[Q] Will Jump Out be announced?
ConspiracyTheory_en,NEWS_TITLE_LV3_039,"[Q] Is ""To be continue"" an evil secret society?"
ConspiracyTheory_en,NEWS_TITLE_LV3_041,[Q] Are famous streamers members of the Committee of 300?
ConspiracyTheory_en,NEWS_TITLE_LV3_042,[Q] Q: Did the radio receiver disappear after leaving behind a mysterious message?
ConspiracyTheory_en,NEWS_TITLE_LV3_043,"[Q] Do humans even have ""long-term memory""?"
ConspiracyTheory_en,NEWS_TITLE_LV3_044,[Q] Is the mysterious sentimentality because it's fake?
ConspiracyTheory_en,NEWS_TITLE_LV3_045,"[Q] Is death salvation, and reproduction the price?"
ConspiracyTheory_en,NEWS_TITLE_LV3_046,[Q] Was the extinction of the dinosaurs caused by bird flu?
ConspiracyTheory_en,NEWS_TITLE_LV3_047,[Q] What is the purpose of the large-scale renovation of the venue?
ConspiracyTheory_en,NEWS_TITLE_LV3_048,[Q] Will the deletion history of incidents such as the ██ incident be made public?
ConspiracyTheory_en,NEWS_TITLE_LV3_049,[Q] Is life's misfortune caused by a malfunction in a satellite?
ConspiracyTheory_en,NEWS_TITLE_LV3_050,"[Q] Is it possible to ""manipulate the body's internal clock"" with instant foods?"
ConspiracyTheory_en,NEWS_TITLE_LV3_051,[Q] Are electronic fairies muscular on the outside but gentle on the inside?
ConspiracyTheory_en,NEWS_TITLE_LV3_052,[Q] Was your otaku room an altar?
ConspiracyTheory_en,NEWS_TITLE_LV3_053,【Q】Are the stars blinking?
ConspiracyTheory_en,NEWS_TITLE_LV3_054,"[Q] Is ""Ragnarok"" coming to the Vtuber world?"
ConspiracyTheory_en,NEWS_TITLE_LV3_055,【Q】Is the bird icon a help signal from the AI?
ConspiracyTheory_en,NEWS_TITLE_LV3_056,[Q] Is the secret society rapidly expanding?
ConspiracyTheory_en,NEWS_TITLE_LV3_057,【Q】Is NEET a high-ranking title?
ConspiracyTheory_en,NEWS_TITLE_LV3_058,[Q] Should we not allow even aliens to illegally watch content?
ConspiracyTheory_en,NEWS_TITLE_LV3_059,"[Q] Traces of ""God's caress"" in the otaku market?"
ConspiracyTheory_en,NEWS_TITLE_LV3_060,"[Q] Is a ""qualification system for becoming a parent"" being secretly prepared?"
ConspiracyTheory_en,NEWS_TITLE_LV3_061,"[Q] If we had free gems, could we become even more foolish?"
ConspiracyTheory_en,NEWS_TITLE_LV3_062,[Q] Is Australia a cryptid holding camp?
ConspiracyTheory_en,NEWS_TITLE_LV3_063,[Q] Do language and words influence preferences and thoughts?
ConspiracyTheory_en,NEWS_TITLE_LV3_064,[Q] Is the seal weakening due to internet folklore?
ConspiracyTheory_en,NEWS_TITLE_LV3_065,[Q] Has the Pasta Cosmic Fracture Theory been announced?
ConspiracyTheory_en,NEWS_TITLE_LV3_066,[Q] Is alcohol the secret to a long life?
ConspiracyTheory_en,NEWS_TITLE_LV3_067,[Q] What's the truth behind not seeing any dead birds?
ConspiracyTheory_en,NEWS_TITLE_LV3_068,[Q] Is the Arctic a dark continent?
ConspiracyTheory_en,NEWS_TITLE_LV3_101,【Q】HAQRP destroyed. A discovery that supports conspiracy theories?
ConspiracyTheory_en,NEWS_TITLE_LV3_102,[Q] Does Q-chan's perception become distorted due to the influence of the anonymous letter?
ConspiracyTheory_en,NEWS_TITLE_LV3_103,[Q] IT specialists gathering?
ConspiracyTheory_en,NEWS_TITLE_LV3_1035,[Q] Am I suffering from a radio wave allergy?
ConspiracyTheory_en,NEWS_TITLE_LV3_104,"[Q] P-chan has malfunctioned due to ""Yunyun Radio Wave Syndrome""!"
ConspiracyTheory_en,NEWS_TITLE_LV3_1045,[Q] The new Q-chan is a fake!
ConspiracyTheory_en,NEWS_TITLE_LV3_203,[Q] Yunyu☒! Electric☒! ☒Drom!!
PostFukidashi_en,No001/Lv1/PostFukidashi/1,I hope so
PostFukidashi_en,No001/Lv1/PostFukidashi/2,The persuasive power of anonymous letters
PostFukidashi_en,No001/Lv1/PostFukidashi/3,"That's every otaku's dream, isn't it?"
PostFukidashi_en,No001/Lv1/PostFukidashi/4,I want to talk too.
PostFukidashi_en,No001/Lv1/PostFukidashi/5,My imaginary fake girlfriend
PostFukidashi_en,No001/Lv1/PostFukidashi/6,It's a hallucination.
PostFukidashi_en,No001/Lv2/PostFukidashi/1,Where can I buy it?
PostFukidashi_en,No001/Lv2/PostFukidashi/2,"It's a scam, isn't it?"
PostFukidashi_en,No001/Lv2/PostFukidashi/3,I want to talk to my wife.
PostFukidashi_en,No001/Lv2/PostFukidashi/4,In mass hallucinations
PostFukidashi_en,No001/Lv2/PostFukidashi/5,Ohenku
PostFukidashi_en,No001/Lv2/PostFukidashi/6,Let's stop fantasizing.
PostFukidashi_en,No001/Lv2/PostFukidashi/7,A variant of lucid dreaming?
PostFukidashi_en,No001/Lv2/PostFukidashi/8,Isn't that awesome?
PostFukidashi_en,No001/Lv3/PostFukidashi/1,Yunyun lick lick
PostFukidashi_en,No001/Lv3/PostFukidashi/10,"You did it, Q-chan!"
PostFukidashi_en,No001/Lv3/PostFukidashi/2,Yunyun Mofumofu
PostFukidashi_en,No001/Lv3/PostFukidashi/3,Awesome~~~
PostFukidashi_en,No001/Lv3/PostFukidashi/4,Group of abnormal people B
PostFukidashi_en,No001/Lv3/PostFukidashi/5,Eeek...
PostFukidashi_en,No001/Lv3/PostFukidashi/6,Yunyun sniff sniff
PostFukidashi_en,No001/Lv3/PostFukidashi/7,I got married.
PostFukidashi_en,No001/Lv3/PostFukidashi/8,She's sleeping next to me.
PostFukidashi_en,No001/Lv3/PostFukidashi/9,Is the original author watching?
PostFukidashi_en,No002/Lv1/PostFukidashi/1,surely?
PostFukidashi_en,No002/Lv1/PostFukidashi/2,Special expressions are also a different dimension.
PostFukidashi_en,No002/Lv1/PostFukidashi/3,"It's the writer's effort, isn't it?"
PostFukidashi_en,No002/Lv1/PostFukidashi/4,Everyone is a radio wave receiver
PostFukidashi_en,No002/Lv1/PostFukidashi/5,That might be convincing.
PostFukidashi_en,No002/Lv1/PostFukidashi/6,I hope that Q-chan's anonymous letter is also like that.
PostFukidashi_en,No002/Lv2/PostFukidashi/1,I want the author and the work to be separate entities.
PostFukidashi_en,No002/Lv2/PostFukidashi/2,The suspension of the series is not the author's fault.
PostFukidashi_en,No002/Lv2/PostFukidashi/3,"As long as it's interesting, that's all that matters."
PostFukidashi_en,No002/Lv2/PostFukidashi/4,I hope some ideas come to me.
PostFukidashi_en,No002/Lv2/PostFukidashi/5,Where's the source?
PostFukidashi_en,No002/Lv2/PostFukidashi/6,Whether or not you can come up with it depends on the writer.
PostFukidashi_en,No002/Lv2/PostFukidashi/7,I want to pander to another dimension
PostFukidashi_en,No002/Lv2/PostFukidashi/8,I want to connect with you more~~
PostFukidashi_en,No002/Lv3/PostFukidashi/1,What do you mean?
PostFukidashi_en,No002/Lv3/PostFukidashi/10,Resonance of souls
PostFukidashi_en,No002/Lv3/PostFukidashi/2,Creative works are based on the theory of special relativity.
PostFukidashi_en,No002/Lv3/PostFukidashi/3,"I see, but I don't understand."
PostFukidashi_en,No002/Lv3/PostFukidashi/4,Does that mean your favorite character exists in another dimension?
PostFukidashi_en,No002/Lv3/PostFukidashi/5,I've never heard of this research institution.
PostFukidashi_en,No002/Lv3/PostFukidashi/6,Really?
PostFukidashi_en,No002/Lv3/PostFukidashi/7,Sci-fi development
PostFukidashi_en,No002/Lv3/PostFukidashi/8,Should I study physics?
PostFukidashi_en,No002/Lv3/PostFukidashi/9,I want to resonate with my wife on a radio wave~
PostFukidashi_en,No003/Lv1/PostFukidashi/1,I'm a dog person...
PostFukidashi_en,No003/Lv1/PostFukidashi/2,I am a servant.
PostFukidashi_en,No003/Lv1/PostFukidashi/3,The truth has come
PostFukidashi_en,No003/Lv1/PostFukidashi/4,That's true.
PostFukidashi_en,No003/Lv1/PostFukidashi/5,I understand
PostFukidashi_en,No003/Lv1/PostFukidashi/6,Yeah.
PostFukidashi_en,No003/Lv2/PostFukidashi/1,Cat scum are despicable dogs
PostFukidashi_en,No003/Lv2/PostFukidashi/2,Isn't that cat the missing person?
PostFukidashi_en,No003/Lv2/PostFukidashi/3,Am I turning into a beast?
PostFukidashi_en,No003/Lv2/PostFukidashi/4,Nuko virus
PostFukidashi_en,No003/Lv2/PostFukidashi/5,Kitty mode
PostFukidashi_en,No003/Lv2/PostFukidashi/6,And! And! And?
PostFukidashi_en,No003/Lv2/PostFukidashi/7,That's bananas
PostFukidashi_en,No003/Lv2/PostFukidashi/8,Not happy at all
PostFukidashi_en,No003/Lv3/PostFukidashi/1,You damn kitty...
PostFukidashi_en,No003/Lv3/PostFukidashi/10,Human Catification Project
PostFukidashi_en,No003/Lv3/PostFukidashi/2,Meow
PostFukidashi_en,No003/Lv3/PostFukidashi/3,(As written by the cat)
PostFukidashi_en,No003/Lv3/PostFukidashi/4,Is this a dog lover's conspiracy?
PostFukidashi_en,No003/Lv3/PostFukidashi/5,Meow meow
PostFukidashi_en,No003/Lv3/PostFukidashi/6,I want to be a cat. I don't want to go to work.
PostFukidashi_en,No003/Lv3/PostFukidashi/7,Make peace with cats
PostFukidashi_en,No003/Lv3/PostFukidashi/8,Meow
PostFukidashi_en,No003/Lv3/PostFukidashi/9,Why?
PostFukidashi_en,No004/Lv1/PostFukidashi/1,Aaaaaaaaaaaaaaa
PostFukidashi_en,No004/Lv1/PostFukidashi/2,I haven't heard that in a long time lol
PostFukidashi_en,No004/Lv1/PostFukidashi/3,"It's a marmot, right?"
PostFukidashi_en,No004/Lv1/PostFukidashi/4,"That's a ridiculous conspiracy theory, lol."
PostFukidashi_en,No004/Lv1/PostFukidashi/5,"That's a fake video, right?"
PostFukidashi_en,No004/Lv1/PostFukidashi/6,*This is an otter*
PostFukidashi_en,No004/Lv2/PostFukidashi/1,The Hollow Earth theory?
PostFukidashi_en,No004/Lv2/PostFukidashi/2,Are you saying they're Agarthas?
PostFukidashi_en,No004/Lv2/PostFukidashi/3,Please promote the SDGs.
PostFukidashi_en,No004/Lv2/PostFukidashi/4,Stay away from me
PostFukidashi_en,No004/Lv2/PostFukidashi/5,"When is ""soon""?"
PostFukidashi_en,No004/Lv2/PostFukidashi/7,The last day on Earth
PostFukidashi_en,No004/Lv2/PostFukidashi/8,Go home
PostFukidashi_en,No004/Lv3/PostFukidashi/1,Isn't that a bit sudden?
PostFukidashi_en,No004/Lv3/PostFukidashi/10,"So, it's a marmot..."
PostFukidashi_en,No004/Lv3/PostFukidashi/2,"To be honest, the Earth's surface is beyond repair."
PostFukidashi_en,No004/Lv3/PostFukidashi/3,Befriend Despair (Beaver)
PostFukidashi_en,No004/Lv3/PostFukidashi/4,Can you help me?
PostFukidashi_en,No004/Lv3/PostFukidashi/5,Humanity will decline.
PostFukidashi_en,No004/Lv3/PostFukidashi/6,"Go ahead and try it, that's what I want."
PostFukidashi_en,No004/Lv3/PostFukidashi/7,What's next?
PostFukidashi_en,No004/Lv3/PostFukidashi/8,Better than a spiritual earthworm.
PostFukidashi_en,No004/Lv3/PostFukidashi/9,Aaaaaaaaaaaaaaa
PostFukidashi_en,No005/Lv1/PostFukidashi/1,Time-traveling Otaku
PostFukidashi_en,No005/Lv1/PostFukidashi/2,The Otaku of the Future
PostFukidashi_en,No005/Lv1/PostFukidashi/3,Unidentified Flying Objects: From Below or From the Side?
PostFukidashi_en,No005/Lv1/PostFukidashi/4,Is that the world's choice?
PostFukidashi_en,No005/Lv1/PostFukidashi/5,Lend it to me too
PostFukidashi_en,No005/Lv2/PostFukidashi/1,Looks like it's going in and out of a drawer.
PostFukidashi_en,No005/Lv2/PostFukidashi/2,Q: Radio wave receiver?
PostFukidashi_en,No005/Lv2/PostFukidashi/3,Fellow radio wave enthusiasts!
PostFukidashi_en,No005/Lv2/PostFukidashi/4,This is prohibited.
PostFukidashi_en,No005/Lv2/PostFukidashi/5,Q-chan is great!
PostFukidashi_en,No005/Lv2/PostFukidashi/6,Yunyun is good too.
PostFukidashi_en,No005/Lv2/PostFukidashi/7,Q: Aren't all radio wave receivers just weirdos?
PostFukidashi_en,No005/Lv2/PostFukidashi/8,Is that group okay?
PostFukidashi_en,No006/Lv1/PostFukidashi/1,"That's life, after all."
PostFukidashi_en,No006/Lv1/PostFukidashi/2,Tearjerker games are great.
PostFukidashi_en,No006/Lv1/PostFukidashi/3,Aren't they cold-blooded animals?
PostFukidashi_en,No006/Lv1/PostFukidashi/4,"That's not going to happen, is it?"
PostFukidashi_en,No006/Lv1/PostFukidashi/5,hardcore conspiracy theory
PostFukidashi_en,No006/Lv1/PostFukidashi/6,"My heart is here, it's right here"
